publish_date,headline_category,headline_text
2015-03-23 00:00:00,ITC,Ravi and Shreen tee off in style at ITC Gardenia; Bengaluru
2015-03-24 00:00:00,HCL,TechM; HCL eye $350m stake in Geometric
2015-03-26 00:00:00,SBI,SBI to dilute stake in its general insurance venture to 49%
2015-03-26 00:00:00,HDFC,HDFC Mutual Fund introduces Focused Equity Fund - Plan B
2015-03-26 00:00:00,HDFC,HDFC Mutual Fund introduces Focused Equity Fund - Plan B
2015-03-27 00:00:00,NTPC,Rs 10k cr NTPC bonus debenture issue adds depth to debt market
2015-03-28 00:00:00,ICICI,Two women staffers thwart robbery bid at ICICI Bank
2015-03-28 00:00:00,HDFC,HDFC Standard Life to sell 10% via IPO to raise Rs 2;400 crore
2015-03-29 00:00:00,SBI,SBI set to buy residential properties of AI in south Mumbai
2015-03-30 00:00:00,ONGC,ONGC plans to optimize production from wells
2015-03-30 00:00:00,HDFC,First HDFC School in Gurgaon launched
2015-03-30 00:00:00,SBI,SBI set to buy Air India properties in Mumbai
2015-03-30 00:00:00,ITC,ITC has seen 30% decline in buy recos since Budget
2015-03-31 00:00:00,ICICI,HDFC Bank; ICICI cut FD rates by up to 25 bps
2015-04-01 00:00:00,SBI,SBI's 80% ops via ATMs; net soon
2015-04-01 00:00:00,SBI,SBI to divest up to 10% in life insurance arm
2015-04-01 00:00:00,ITC,ICAR-IISR and KITCO inks MoU to promote entrepreneurship in spice sector
2015-04-02 00:00:00,ITC,Period play enthralls theatre lovers at ITC Windsor; Bengaluru
2015-04-02 00:00:00,ITC,Period play enthralls theatre lovers at ITC Windsor; Bengaluru
2015-04-02 00:00:00,ICICI,ICICI Bank branches to remain open on Thursday in most states
2015-04-03 00:00:00,ONGC,Govt may delay share sales in ONGC; IOC
2015-04-04 00:00:00,SBI,Shift to FDs keeps cost of funds high: SBI chief
2015-04-05 00:00:00,ONGC,ONGC eyes Mexican oil and gas blocks
2015-04-06 00:00:00,HDFC,Killed SIMI men behind HDFC robbery in city?
2015-04-06 00:00:00,ICICI,ICICI Bank to roll out voice authentication
2015-04-06 00:00:00,ONGC,ONGC looks to maximize benefits as global oil prices crash
2015-04-07 00:00:00,SBI,SBI at loggerheads with the Home Ministry over pension payments to around 12;000 freedom fighters
2015-04-09 00:00:00,ONGC,ONGC volume rises first time in 7 years
2015-04-11 00:00:00,NTPC,NTPC officer's house looted of 10 lakh
2015-04-12 00:00:00,SBI,SBI cuts home loan rate by .25% for new borrowers
2015-04-13 00:00:00,SBI,SBI offers cheapest home loans to women at 9.85%
2015-04-13 00:00:00,HDFC,No proof to link killed SIMI men with HDFC robbery
2015-04-13 00:00:00,SBI,SBI offers cheapest home loans to women
2015-04-14 00:00:00,ONGC,Locals protest at ONGC center
2015-04-14 00:00:00,SUN,SH. SUNDER LAL MALIK
2015-04-15 00:00:00,SBI,SBI to shift its local HQ to Gandhinagar
2015-04-16 00:00:00,NTPC,More than 1 leopard in NTPC complex? Expert team called
2015-04-16 00:00:00,SBI,GE Cap set to exit card JV with SBI
2015-04-16 00:00:00,ONGC,ONGC; Oil India extend gains as government exempts companies from sharing subsidy
2015-04-17 00:00:00,NTPC,Kahalgaon NTPC unit to widen vendor base
2015-04-17 00:00:00,ITC,ITC's media account may soon be up for grabs
2015-04-18 00:00:00,ICICI,Shah Rukh Khan honoured at Times Now-ICICI Bank 'NRI of the Year' Awards in Mumbai
2015-04-18 00:00:00,ICICI,Shah Rukh Khan honoured at Times Now-ICICI Bank 'NRI of the Year' Awards in Mumbai
2015-04-18 00:00:00,NTPC,11-yr deadlock ends after NTPC agrees to pay 20L
2015-04-18 00:00:00,SBI,SBI asked to pay 40L to bizman for online fraud
2015-04-18 00:00:00,ITC,RWITC to make history with night racing
2015-04-19 00:00:00,ONGC,12 sustain burns after fire at ONGC well
2015-04-19 00:00:00,ITC,Night-racing debuts at RWITC; enthralls Mumbai city
2015-04-21 00:00:00,HCL,HCL Tech net profit declines 12.2% sequentially
2015-04-22 00:00:00,HCL,HCL Tech Q3 net profit slumps 12%
2015-04-22 00:00:00,ITC,ITC in talks to buy Century's paper business: Reports
2015-04-23 00:00:00,SBI,SBI sells Abhijeet loan to clean up books
2015-04-23 00:00:00,ICICI,ICICI plans tap-&-pay for smaller transactions
2015-04-23 00:00:00,ONGC,Govt confirms Sarraf as ONGC chief
2015-04-24 00:00:00,HDFC,HDFC too offers cheaper loans to women
2015-04-24 00:00:00,HDFC,HDFC Bank net profit rises 21%; hikes dividend
2015-04-25 00:00:00,NTPC,NTPC inks PPA with AP discomswith EPDCL; SPDCL
2015-04-25 00:00:00,NTPC,NTPC kicks off Modi govt's solar dream
2015-04-25 00:00:00,HCL,Infosys on track to beat peers like TCS; Wipro & HCL by 2017
2015-04-26 00:00:00,HDFC,FIIs hike stake in HDFC to record high of nearly 80%
2015-04-27 00:00:00,SBI,SBI Mutual Fund has no plan to launch Shariah-compliant fund
2015-04-27 00:00:00,SBI,SBI Mutual Fund has no plan to launch Shariah-compliant fund
2015-04-27 00:00:00,ITC,RWITC votes against contract
2015-04-28 00:00:00,ICICI,ICICI Q4 net up 10%; NPAs rise
2015-04-28 00:00:00,SBI,52 paise case: HC respite for SBI top officials
2015-04-28 00:00:00,ITC,Microsoft phones infringe patents: ITC
2015-04-29 00:00:00,HDFC,Algorithm to approve personal loans in HDFC Bank's retail push
2015-04-29 00:00:00,HCL,Meet the new 'deal-makers' of Wipro; Cognizant; HCL
2015-04-30 00:00:00,HDFC,HDFC profit up 8% at Rs 1;862cr in Jan-March
2015-05-02 00:00:00,SBI,More insurers may appeal against IRDA after SBI Life
2015-05-03 00:00:00,SBI,SAT may hear SBI Life case against IRDAI this week
2015-05-06 00:00:00,ITC,Sakshi enjoyed along with her newbown baby Ziva at the launch of Bravo's single; Chalo Chalo at ITC Grand Chola in Chennai
2015-05-06 00:00:00,ITC,Sakshi enjoyed along with her newbown baby Ziva at the launch of Bravo's single; Chalo Chalo at ITC Grand Chola in Chennai
2015-05-07 00:00:00,SBI,SBI Ladies Club donates blood analyzer to govt hosp
2015-05-11 00:00:00,ICICI,Govt names ICICI's Kamath as first BRICS Bank chief
2015-05-13 00:00:00,NTPC,Govt may clear NTPC; IndianOil selloff today
2015-05-13 00:00:00,NTPC,Govt clears NTPC; IOC stake sale; may mop up over Rs 13k cr
2015-05-15 00:00:00,HCL,HCL sets up talent solutions company
2015-05-16 00:00:00,ICICI,ICICI Bank unveils app to replicate cheque book
2015-05-16 00:00:00,ONGC,ONGC strikes more oil at Mumbai High
2015-05-16 00:00:00,SBI,SBI pledges 20cr fund for toilets in primary schools
2015-05-17 00:00:00,NTPC,NTPC; DVC owe Rs 9;000 cr to Coal India
2015-05-17 00:00:00,HDFC,Home prices hit roof; but affordability near its best: HDFC
2015-05-18 00:00:00,HDFC,HDFC Bank launches medical benefits prepaid card
2015-05-21 00:00:00,NTPC,NTPC to take over DVC's Bengal project
2015-05-21 00:00:00,SBI,SBI looks to sell another Abhijeet Group co a/c to ARC
2015-05-21 00:00:00,ICICI,3i Infotech in a freefall; ICICI Bank trims stake
2015-05-21 00:00:00,SBI,SBI ties up with Amazon India
2015-05-22 00:00:00,HDFC,HDFC Bank buys into CarDekho
2015-05-23 00:00:00,SBI,SBI Q4 net up 23% on biz rejig; higher recovery
2015-05-25 00:00:00,NTPC,Sikkim surrenders power allocation from NTPC's plant
2015-05-26 00:00:00,HDFC,CEO Puri lets loose digital evangelists at HDFC Bank
2015-05-26 00:00:00,ONGC,ONGC Videsh Ltd posts 57% drop in net profit
2015-05-26 00:00:00,ICICI,ICICI Bank launches voice password facility for users
2015-05-27 00:00:00,SBI,SBI ready to lend more to Haldia Petro
2015-05-27 00:00:00,SBI,RTI query revels SBI has unclaimed deposits of Rs367.97 cr
2015-05-28 00:00:00,ONGC,Kolis seek Rs 500 crore from ONGC for blasts that are killing fish
2015-05-30 00:00:00,SBI,CBI arrests fraudster in Kanpur in relation to Surat SBI case
2015-06-01 00:00:00,HDFC,HDFC Bank to stop paper slips; to send detailed SMS
2015-06-02 00:00:00,ONGC,Petrobras and ONGC find new oil reservoir off Brazil's Sergipe
2015-06-08 00:00:00,ITC,World Environment Day celebrated at Hotel ITC Rajputana in Jaipur
2015-06-08 00:00:00,ITC,World Environment Day celebrated at Hotel ITC Rajputana in Jaipur
2015-06-09 00:00:00,ITC,ITC; HUL go in for voluntary tests
2015-06-10 00:00:00,ICICI,M K Sharma to be ICICI Bank chairman
2015-06-11 00:00:00,HDFC,HDFC Bank plans payments using QR code
2015-06-13 00:00:00,ITC,ITC to give major investment boost to Telangana
2015-06-13 00:00:00,SBI,SBI waives processing fees for home loan transfers
2015-06-17 00:00:00,ITC,ITC drops MSG information from Yipee
2015-06-17 00:00:00,SBI,BSNL to launch mobile wallet with SBI
2015-06-17 00:00:00,SBI,BSNL to launch mobile wallet with SBI
2015-06-17 00:00:00,SBI,SBBJ has scope to cut rates; says SBI chief
2015-06-19 00:00:00,NTPC,Hydel power pushes NTPC into global big league
2015-06-20 00:00:00,ITC,ITC Infotech to hold hackathon on internet devices
2015-06-22 00:00:00,SUN,MRS. SUNITA BHARGAVA
2015-06-23 00:00:00,ITC,YiPPee noodles safe; says ITC after notice
2015-06-24 00:00:00,NTPC,NTPC thermal project's first unit gets operational
2015-06-25 00:00:00,SBI,SBI to add 10 lakh card swipe machines at stores
2015-06-27 00:00:00,SBI,SBI incentivizes home loan referral
2015-06-27 00:00:00,ITC,ITC's YC Deveshwar offloaded 90% stake during FY14-15; executive director Kurush Grant also cut his holding
2015-06-27 00:00:00,ITC,Salons at Mumbai's top hotels like Taj; Oberoi; ITC wooing barbers even post retirement to retain elite clientele
2015-06-28 00:00:00,HDFC,HDFC Securities to open 50 branches; add 4 lakh customers this fiscal
2015-06-29 00:00:00,HDFC,HDFC Bank exceeds RBI loan cap to RIL
2015-06-29 00:00:00,SBI,Major fire at SBI in New Market; furniture gutted
2015-06-30 00:00:00,ITC,ITC's food business revenue hits billion-dollar mark
2015-07-01 00:00:00,SBI,SBI sees record sales of Rs 200 crore at e-commerce sites
2015-07-01 00:00:00,SBI,Mahila bank may merge with SBI
2015-07-03 00:00:00,ICICI,ICICI offers to manage EPFO's corpus @ Rs 7/yr!
2015-07-09 00:00:00,NTPC,NTPC-Simhadri celebrates raising day
2015-07-10 00:00:00,NTPC,Lack of demand closes down NTPC Mouda plant
2015-07-10 00:00:00,SBI,SBI PO prelim result 2015 announced today
2015-07-11 00:00:00,ICICI,ICICI may farm out housing finance arm
2015-07-12 00:00:00,ONGC,ONGC not to exit Vietnam block despite poor prospectivity
2015-07-13 00:00:00,ONGC,ONGC operation in Assam suspended aftyer AASU bandh
2015-07-15 00:00:00,SUN,SHRI. SUNIL SARIN
2015-07-17 00:00:00,ONGC,Farmers protest ONGC unit; smash shed in Thiruvarur district
2015-07-17 00:00:00,HDFC,MFs buy RIL; HDFC Bank and L&T on recovery hopes
2015-07-18 00:00:00,SBI,SBI likely to offer 3% of profit to employees
2015-07-18 00:00:00,HDFC,HDFC to raise Rs 90K crore from NCDs
2015-07-25 00:00:00,HDFC,HDFC Bank wants biz clients to e-tail on its site
2015-07-25 00:00:00,HDFC,HDFC Bank to roll out 'micro-ATMs' across India
2015-07-26 00:00:00,ONGC,ONGC to invest $8.8 bn in KG basin
2015-07-26 00:00:00,ITC,Government says no election parties at RWITC
2015-07-27 00:00:00,ONGC,Oil in well: ONGC team reaches Mandi
2015-07-27 00:00:00,ITC,Mixed reactions greet election code at RWITC
2015-07-29 00:00:00,HDFC,HDFC takes over HUL's Lever House for Rs 398cr
2015-07-30 00:00:00,NTPC,NTPC; Jharkhand join up for Patratu project
2015-07-31 00:00:00,ITC,ITC a must-have for its dividend; not for growth
2015-08-03 00:00:00,HCL,HCL Tech Q4 net profit slips 2.8% to Rs 1;783 crore
2015-08-03 00:00:00,HCL,HCL Tech Q4 net slips 2.8% to Rs 1;783 crore
2015-08-03 00:00:00,HDFC,Snapdeal; HDFC Bank launch co-branded e-commerce credit card
2015-08-04 00:00:00,SBI,Man falls to death from SBI building
2015-08-06 00:00:00,ITC,Luthria to contest RWITC elections
2015-08-07 00:00:00,NTPC,No extension for NTPC chief; second after SAIL
2015-08-08 00:00:00,SBI,SBI uses big data mining to check defaults; biz loss
2015-08-09 00:00:00,ONGC,ONGC oil output to rise 11%; gas to jump 60% in 3 years
2015-08-11 00:00:00,ICICI,ICICI cuts rate for rural home buyers to 9.7%
2015-08-11 00:00:00,ONGC,Chennai green tribunal lifts stay on ONGC-GAIL methane project
2015-08-11 00:00:00,ICICI,ICICI cuts rate for rural home buyers to 9.7%
2015-08-12 00:00:00,SBI,Worst over in terms of bad loans: SBI chief
2015-08-12 00:00:00,HDFC,HDFC to spread banking awareness in villages
2015-08-13 00:00:00,ONGC,ONGC takes PM's Swachh Bharat drive to Himalayas
2015-08-13 00:00:00,BAJAJ,SH. BADRI NATH JI BAJAJ
2015-08-13 00:00:00,ONGC,ONGC takes PM's Swachh Bharat drive to Himalayas
2015-08-13 00:00:00,ONGC,ONGC to clean sources of water in the Himalayas
2015-08-13 00:00:00,ONGC,ONGC takes PM's Swachh Bharat drive to Himalayas
2015-08-15 00:00:00,HDFC,Standard Life ups stake in HDFC JV to 35% for Rs 1;750cr
2015-08-17 00:00:00,SBI,SBI fined for negligence in service
2015-08-19 00:00:00,ICICI,ICICI Bank launches digital locker
2015-08-19 00:00:00,ONGC,ONGC to divert 2 more rigs to Krishna district
2015-08-21 00:00:00,ITC,RWITC elections - Govt names officials
2015-08-24 00:00:00,ONGC,ONGC steps on the gas; locals put brakes
2015-08-27 00:00:00,ICICI,ICICI offers home loans with guarantee
2015-08-28 00:00:00,SBI,China's yuan devaluation good for India; emerging markets: SBI
2015-08-31 00:00:00,ONGC,ONGC; partners to invest $24 billion in Mozambique gas field
2015-09-01 00:00:00,HDFC,HDFC Bank cuts rate by 35bps to 9.35%
2015-09-01 00:00:00,SBI,SBI; ICICI Bank 'too big to fail'
2015-09-02 00:00:00,HCL,HCL to refund Rs 11k for faulty tablet
2015-09-02 00:00:00,ONGC,Cabinet clears auctioning of ONGC; Oil India
2015-09-03 00:00:00,HCL,HCL to help Manchester United reach its fans digitally
2015-09-04 00:00:00,HCL,After HCL-Man Utd; it's now Wipro-Chelsea
2015-09-04 00:00:00,ONGC,ONGC buys 15% stake in Russia's Vankor oil field for $1.35 bl
2015-09-04 00:00:00,ICICI,Trade unions plan to tap 'growing resentment' over working conditions in ICICI; HDFC; other private banks
2015-09-04 00:00:00,ITC,Rochelle turned heads as she looked pretty at the Radiant Wellness Conclave at ITC Grand Chola in Chennai
2015-09-04 00:00:00,ITC,Rochelle turned heads as she looked pretty at the Radiant Wellness Conclave at ITC Grand Chola in Chennai
2015-09-09 00:00:00,ITC,Prahlad Kakkar attends K&K's opening night hosted at ITC Grand Central in Mumbai
2015-09-09 00:00:00,ITC,Prahlad Kakkar attends K&K's opening night hosted at ITC Grand Central in Mumbai
2015-09-10 00:00:00,BAJAJ,SHRI RAM SARAN DASS BAJAJ
2015-09-10 00:00:00,ITC,ITC to invest Rs 2;500 crore in Tamil Nadu
2015-09-11 00:00:00,ITC,Vahanvaty to head RWITC stewards' body
2015-09-15 00:00:00,SBI,I-T dept; SBI seek to be party to case against AgriGold
2015-09-16 00:00:00,SBI,Loot bid foiled; SBI guard hurt
2015-09-16 00:00:00,ITC,ITC to pick up tobacco stocks
2015-09-16 00:00:00,SBI,SBI celebrates 'Hindi Diwas'
2015-09-17 00:00:00,HCL,Inflation respite: GSHCL stocks up on more fruits; veggies & flowers
2015-09-21 00:00:00,SBI,SBI Cards see e-commerce share double to 45% in 1 yr
2015-09-23 00:00:00,NTPC,Retired official gets NTPC to construct bridge for village
2015-09-24 00:00:00,NTPC,Record response to NTPC tax-free bonds on rate cut hopes
2015-09-27 00:00:00,TECH,IMTECH celebrates CSIR's foundation day
2015-09-27 00:00:00,ITC,ITC aims Rs 18;000-cr revenue from agri business by FY'21
2015-09-27 00:00:00,ONGC,ONGC swamped with offers for hiring deep sea rigs
2015-09-29 00:00:00,NTPC,NTPC's first unit in Chatra to start from Feb 2018
2015-10-01 00:00:00,ICICI,Axis; IDBI cut loan rates; ICICI reduces interest on bulk deposits
2015-10-01 00:00:00,HCL,HCL Tech issues profit warning for Q1
2015-10-02 00:00:00,ICICI,ICICI among 10 banks to cut loan rates by up to 40bps
2015-10-03 00:00:00,ICICI,ICICI brings in card-less mVisa
2015-10-03 00:00:00,ITC,NTC infringed on ITC's brands: HC
2015-10-04 00:00:00,HDFC,Infosys topples HDFC Bank as 3rd most valued co in market value
2015-10-05 00:00:00,SBI,SBI home loan customers to get only 50% benefit of cut in base lending rate
2015-10-05 00:00:00,HDFC,HDFC Bank leads digital banking services in state
2015-10-06 00:00:00,SBI,SBI insists on Aadhaar for loan under Mudra
2015-10-06 00:00:00,HDFC,HDFC cuts home loan rates by 25 bps
2015-10-07 00:00:00,ICICI,ICICI raises spread; offers new home loans at 9.6%
2015-10-13 00:00:00,ONGC,RIL faces billion-$ claim in gas dispute with ONGC
2015-10-15 00:00:00,HCL,Jharkhand CM to help UCIL; HCL resume mining
2015-10-16 00:00:00,HDFC,HDFC Bank ATMs to offer spot loans
2015-10-17 00:00:00,NTPC,Light poles in way of vehicles on Noida's NTPC-Barola crossing road to go
2015-10-17 00:00:00,ONGC,ONGC engrs called to control OIL gas leak
2015-10-19 00:00:00,HCL,HCL Technologies Q1 net profit dips 2.7% to Rs 1;823 crore
2015-10-19 00:00:00,HCL,HCL begins partial shift from bell curve appraisal system
2015-10-19 00:00:00,HCL,HCL Technologies Q1 net profit dips 2.7% to Rs 1;823 cr
2015-10-20 00:00:00,NTPC,NMC looks to NTPC; Mahagenco for easing sewage treatment burden
2015-10-20 00:00:00,HCL,HCL Tech's profit dips 5% in July-Sept
2015-10-21 00:00:00,HCL,HCL acquires Volvo's tech business for Rs 895 crore
2015-10-21 00:00:00,NTPC,NGT notice to NTPC for sand mining
2015-10-21 00:00:00,ONGC,ONGC targets $10-$12 billion foreign oil and gas investments
2015-10-22 00:00:00,HDFC,HDFC Bank net up 21% on retail loans segment
2015-10-23 00:00:00,ITC,Pune Derby: RWITC; sponsor at loggerheads
2015-10-25 00:00:00,SUN,SUNITA CHHABRA URF NEETU
2015-10-27 00:00:00,HDFC,HDFC Q2 net up 18% at Rs 1;605cr; to raise $750m via dollar bonds
2015-10-28 00:00:00,ONGC,ONGC to intensify exploration activities; secures more rigs
2015-10-29 00:00:00,BHARTI,SMT. BHARTI ANAND
2015-10-29 00:00:00,HDFC,Traders tie up with HDFC Bank for online push
2015-10-29 00:00:00,ITC,RWITC goes soft on offenders again
2015-10-30 00:00:00,HCL,Why HCL; Mphasis are tweaking bell curve system
2015-10-31 00:00:00,ICICI,Fairfax to buy 9% in ICICI Lombard
2015-10-31 00:00:00,ITC,Sluggish tobacco; FMCG biz keep ITC Q2 net flat at Rs 2;431 crore
2015-10-31 00:00:00,ICICI,ICICI net up 12% on retail loan biz
2015-10-31 00:00:00,ONGC,ONGC to cap its borewell in East Godavari district
2015-10-31 00:00:00,ITC,RWITC reduces suspensions of Shroff; Jadhav
2015-10-31 00:00:00,ITC,ITC announces retirement of two top execs: Sanjiv Puri frontrunner to succeed Y C Deveshwar
2015-10-31 00:00:00,ONGC,ONGC caps abandoned borewell
2015-11-02 00:00:00,SBI,Need leeway to price loans below benchmark rates: SBI chairman
2015-11-03 00:00:00,ICICI,Focus on numbers keeps women away from MBA; says ICICI Bank chief
2015-11-03 00:00:00,SBI,Can J&K residents not repay loans: SBI
2015-11-06 00:00:00,SBI,SBI Q2 net profit surges 25 % to Rs 3;879 cr
2015-11-07 00:00:00,SBI,SBI Q2 net soars 25% as NPA dips
2015-11-11 00:00:00,SUN,DINESH (SUNNY) NARAIN LALWANI
2015-11-12 00:00:00,SBI,SBI to launch mobile wallet 'Batua'
2015-11-12 00:00:00,SUN,P.M. SUNDARAM; MD
2015-11-17 00:00:00,NTPC,NTPC Mouda plant's 500MW unit lying idle
2015-11-18 00:00:00,ICICI,ICICI Bank's Daruwala to be StanC India CEO
